4.854261,4.842414,-0.359339,6.79793018444104e+18,34.106041,-117.70507,0.0,0.0,0.0,0.0,0.0,0.0,
4.867267,4.852,-0.360176,6.797930188736607e+18,34.106041,-117.70507,0.0,0.0,0.0,0.0,0.0,0.0,
4.858503,4.846646,-0.359653,6.797930188737107e+18,34.106041,-117.70507,0.0,0.0,0.0,0.0,0.0,0.0,
4.873488,4.868387,-0.361013,6.797930188737206e+18,34.106041,-117.70507,0.0,0.0,0.0,0.0,0.0,0.0,
4.866407,4.844374,-0.359862,6.797930188737307e+18,34.106041,-117.70507,0.0,-0.5,-5.5,-0.09,-0.06,-0.44,
4.864421,4.840707,-0.359653,6.797930188737407e+18,34.106041,-117.70507,0.0,-0.5,-5.5,-0.04,0.01,-0.47,
4.88333,4.835833,-0.360176,6.797930188737506e+18,34.106041,-117.70507,0.0,-0.5,-5.5,0.05,-0.05,-0.49,
4.870633,4.840125,-0.359862,6.797930188737606e+18,34.106041,-117.70507,0.0,-0.5,-5.5,0.11,-0.06,-0.49,
4.883865,4.829614,-0.359967,6.797930188737707e+18,34.106041,-117.70507,0.0,-0.5,-5.5,0.03,-0.08,-0.46,
4.872322,4.838425,-0.359862,6.797930188737806e+18,34.106041,-117.70507,0.0,-0.5,-5.5,-0.05,-0.02,-0.5,
4.898173,4.815102,-0.359967,6.797930188737906e+18,34.106041,-117.70507,359.8125,-0.5625,-5.5625,-0.35,-0.02,-0.45,
4.919619,4.787463,-0.359757,6.797930188738007e+18,34.106041,-117.70507,359.6875,-0.625,-5.5625,-0.29,-0.17,-0.37,
4.936903,4.772511,-0.359862,6.797930193033074e+18,34.106041,-117.70507,359.625,-0.6875,-5.5,-0.22,0.0,-0.4,
5.041073,4.782127,-0.364154,6.797930193033173e+18,34.106041,-117.70507,358.75,-0.625,-5.75,0.55,0.05,-0.59,
5.042369,4.610775,-0.358083,6.797930193033274e+18,34.106041,-117.70507,357.8125,-0.5,-5.5625,-0.56,-0.47,-0.57,
5.049207,4.612176,-0.358397,6.797930193033375e+18,34.106041,-117.70507,357.625,-0.5,-5.4375,-0.82,-1.26,-0.08,
4.972927,4.705952,-0.358815,6.797930193033474e+18,34.106041,-117.70507,359.1875,-0.6875,-5.0625,-0.34,0.05,-0.05,
4.977663,4.703851,-0.35892,6.797930193033574e+18,34.106041,-117.70507,359.25,-0.6875,-5.3125,-0.41,-0.07,-0.77,
4.986115,4.618811,-0.356199,6.797930193033674e+18,34.106041,-117.70507,359.1875,-0.75,-5.4375,0.14,1.57,0.53,
5.007523,4.619191,-0.357036,6.797930193033774e+18,34.106041,-117.70507,359.0,-0.9375,-5.125,-0.39,0.66,-1.14,
4.968769,4.561021,-0.353477,6.797930193033874e+18,34.106041,-117.70507,359.0,-1.0,-4.875,-2.05,-1.13,1.43,
4.921261,4.568318,-0.351907,6.797930193033974e+18,34.106041,-117.70507,359.25,-0.625,-4.6875,1.17,-0.08,-0.43,
4.92654,4.550858,-0.351488,6.797930197329041e+18,34.106041,-117.70507,359.625,-0.625,-4.625,-0.18,-0.05,-1.47,
4.841264,4.589373,-0.349604,6.797930197329141e+18,34.106041,-117.70507,0.375,-1.375,-5.125,0.06,-0.74,-0.58,
4.935849,4.445818,-0.348139,6.797930197329241e+18,34.106041,-117.70507,0.1875,-1.25,-5.375,0.03,1.63,-0.72,
4.952273,4.41852,-0.347825,6.797930197329341e+18,34.106041,-117.70507,359.125,-0.75,-5.0625,-0.05,-1.27,-0.78,
4.863762,4.427235,-0.344685,6.797930197329441e+18,34.106041,-117.70507,0.0,-1.1875,-4.5,-0.31,-0.15,-2.46,
4.825891,4.403556,-0.342382,6.797930197329542e+18,34.106041,-117.70507,0.5625,-1.0,-4.3125,1.05,-0.65,-1.04,
4.771245,4.453931,-0.342068,6.797930197329641e+18,34.106041,-117.70507,1.4375,-1.375,-4.25,-0.21,0.03,-0.69,
4.732553,4.486318,-0.341754,6.797930197329741e+18,34.106041,-117.70507,1.9375,-1.4375,-4.3125,-0.38,-0.15,-0.52,
4.712507,4.437737,-0.339242,6.79793019732984e+18,34.106041,-117.70507,2.3125,-1.4375,-4.625,1.07,-0.36,-1.32,
4.828732,4.193116,-0.335159,6.797930201625008e+18,34.106041,-117.70507,2.25,-1.5625,-4.875,-0.61,1.06,-2.6,
4.872373,4.071047,-0.332752,6.797930201625107e+18,34.106041,-117.70507,0.375,-0.8125,-4.9375,2.78,2.16,-1.79,
4.948601,3.923619,-0.330973,6.797930201625209e+18,34.106041,-117.70507,359.5625,-1.4375,-4.8125,-3.2,-0.7,-2.27,
4.948211,3.875711,-0.329403,6.797930201625309e+18,34.106041,-117.70507,359.0,-0.6875,-5.4375,2.67,0.67,-2.71,
4.988835,3.777134,-0.327937,6.79793020162541e+18,34.106041,-117.70507,358.8125,-1.0625,-5.625,-3.26,0.32,2.47,
5.004995,3.661761,-0.325006,6.797930201625609e+18,34.106041,-117.70507,358.1875,-1.0625,-5.375,-0.08,0.3,-2.2,
4.984783,3.692586,-0.325111,6.797930201625709e+18,34.106041,-117.70507,358.4375,-0.4375,-4.6875,2.33,-0.51,-1.69,
4.988678,3.599272,-0.322389,6.797930201625809e+18,34.106041,-117.70507,358.4375,-0.125,-4.5,1.02,0.02,-0.88,
4.945652,3.59059,-0.320296,6.797930201625909e+18,34.106041,-117.70507,359.0625,-0.6875,-4.5625,-2.45,-1.51,1.36,
4.894859,3.619362,-0.31904,6.797930205920976e+18,34.106041,-117.70507,359.5625,-1.0,-4.8125,-0.67,-0.07,1.82,
4.856516,3.610714,-0.317156,6.797930205921075e+18,34.106041,-117.70507,0.8125,-1.25,-5.0,-1.86,2.7,3.19,
4.877753,3.514066,-0.315062,6.797930205921176e+18,34.106041,-117.70507,1.0,-0.9375,-4.875,-0.11,2.14,-2.29,
4.858674,3.461822,-0.312655,6.797930205921275e+18,34.106041,-117.70507,0.375,-0.1875,-4.8125,2.12,-3.47,1.61,
4.90875,3.340995,-0.31119,6.797930205921375e+18,34.106041,-117.70507,0.0,-0.0625,-5.4375,3.25,0.46,-1.31,
4.97861,3.257911,-0.311818,6.797930205921476e+18,34.106041,-117.70507,359.5,-0.4375,-5.3125,-1.2,0.34,-0.66,
4.969394,3.131818,-0.30784,6.797930205921576e+18,34.106041,-117.70507,358.5625,-0.1875,-4.9375,1.27,-1.1,-1.73,
5.044095,3.155574,-0.311818,6.797930205921675e+18,34.106041,-117.70507,358.875,-0.375,-4.875,0.43,-0.24,-0.78,
4.964553,3.022057,-0.304595,6.797930205921777e+18,34.106041,-117.70507,358.75,-0.1875,-5.0625,0.32,-0.06,-0.36,
4.987149,2.972937,-0.304281,6.797930205921876e+18,34.106041,-117.70507,358.5625,-0.1875,-5.25,1.37,-1.3,0.17,
4.971409,2.913211,-0.301978,6.797930210216943e+18,34.106041,-117.70507,358.625,-0.25,-5.5625,-0.81,-0.05,-0.49,
5.032732,2.797732,-0.301769,6.797930210217042e+18,34.106041,-117.70507,357.875,0.0625,-5.5,1.24,0.59,-0.27,
5.018819,2.756838,-0.300094,6.797930210217143e+18,34.106041,-117.70507,357.6875,-0.3125,-5.0625,-0.47,-2.17,0.05,
5.00225,2.720523,-0.29842,6.797930210217243e+18,34.106041,-117.70507,357.9375,-0.8125,-5.125,-3.02,-1.16,-1.28,
5.036366,2.639668,-0.298001,6.797930210217344e+18,34.106041,-117.70507,357.8125,-0.375,-5.5,1.65,1.46,-2.75,
5.024996,2.579172,-0.296012,6.797930210217443e+18,34.106041,-117.70507,357.9375,-1.0,-5.3125,-1.61,-0.21,-0.22,
5.027159,2.513026,-0.294547,6.797930210217543e+18,34.106041,-117.70507,357.6875,-0.6875,-5.125,-0.98,0.11,1.71,
5.15889,2.539607,-0.30135,6.797930210217643e+18,34.106041,-117.70507,357.8125,-0.4375,-5.0625,0.41,-1.53,-2.63,
5.045677,2.420732,-0.293291,6.797930210217743e+18,34.106041,-117.70507,357.875,-0.5,-5.25,-1.42,-0.56,3.73,
5.0153,2.433136,-0.292139,6.797930210217844e+18,34.106041,-117.70507,358.0,-0.3125,-5.4375,2.24,-1.19,-1.62,
4.968252,2.456542,-0.290465,6.79793021451291e+18,34.106041,-117.70507,359.25,-1.5,-5.8125,-2.84,0.82,0.64,
4.932105,2.444028,-0.288476,6.797930214513011e+18,34.106041,-117.70507,0.0,-1.6875,-4.9375,-2.89,-0.57,0.71,
4.92563,2.411975,-0.287429,6.79793021451311e+18,34.106041,-117.70507,0.25,-1.25,-4.4375,1.18,-1.32,-1.0,
4.896958,2.415975,-0.286173,6.79793021451321e+18,34.106041,-117.70507,1.1875,-1.0,-5.0,1.25,2.37,0.21,
4.933131,2.275249,-0.284708,6.79793021451331e+18,34.106041,-117.70507,0.3125,-1.0,-4.75,-2.34,1.16,-1.24,
4.962796,2.094326,-0.2823,6.79793021451341e+18,34.106041,-117.70507,359.4375,-0.4375,-4.5,0.36,0.1,-1.15,
4.97589,1.994245,-0.280939,6.79793021451351e+18,34.106041,-117.70507,358.875,-1.0625,-4.9375,0.33,-2.85,1.47,
5.004793,1.898145,-0.280521,6.797930214513711e+18,34.106041,-117.70507,359.5625,-0.875,-5.5625,2.6,0.73,-1.92,
4.985209,1.870839,-0.279055,6.79793021451381e+18,34.106041,-117.70507,359.0,0.125,-6.0625,0.08,1.56,-3.08,
5.012387,1.778919,-0.278741,6.797930218808877e+18,34.106041,-117.70507,358.75,0.5625,-5.375,0.41,-1.04,0.37,
5.004098,1.705483,-0.277067,6.797930218808978e+18,34.106041,-117.70507,358.5625,0.875,-5.1875,0.47,1.06,-1.36,
5.017733,1.626488,-0.276439,6.797930218809078e+18,34.106041,-117.70507,358.4375,0.8125,-5.0,0.08,-0.08,-1.28,
5.012068,1.591847,-0.275601,6.797930218809177e+18,34.106041,-117.70507,358.3125,0.625,-4.8125,-0.29,-0.53,-2.06,
5.033944,1.548643,-0.27602,6.797930218809278e+18,34.106041,-117.70507,358.5,0.375,-4.8125,0.12,-0.07,0.42,
4.99653,1.527592,-0.273822,6.797930218809378e+18,34.106041,-117.70507,358.625,0.0625,-4.3125,-0.62,-1.59,1.62,
4.987777,1.522061,-0.273298,6.797930218809477e+18,34.106041,-117.70507,359.0625,0.0625,-4.1875,0.23,-1.41,-0.15,
5.020814,1.502496,-0.274659,6.797930218809578e+18,34.106041,-117.70507,359.25,0.375,-4.375,1.97,-0.72,-1.44,
5.007986,1.439801,-0.273089,6.797930218809678e+18,34.106041,-117.70507,359.375,0.3125,-4.625,-0.51,1.15,-0.93,
5.015752,1.434455,-0.273403,6.797930218809777e+18,34.106041,-117.70507,359.8125,-0.0625,-5.375,0.34,-0.34,-0.52,
5.045183,1.373583,-0.274031,6.797930223104845e+18,34.106041,-117.70507,359.9375,-0.3125,-6.0,-0.43,2.14,-1.16,
5.029555,1.259605,-0.271728,6.797930223104945e+18,34.106041,-117.70507,359.3125,-0.125,-5.6875,-0.74,-0.79,0.38,
5.016251,1.18764,-0.270158,6.797930223105046e+18,34.106041,-117.70507,359.0625,0.25,-5.5,1.35,-0.44,-1.45,
5.003206,1.146806,-0.269007,6.797930223105145e+18,34.106041,-117.70507,359.1875,0.0,-5.4375,1.45,0.88,0.25,
5.01508,1.084299,-0.268902,6.797930223105245e+18,34.106041,-117.70507,358.9375,-0.4375,-5.125,-0.17,0.16,-0.7,
5.027419,1.015532,-0.268797,6.797930223105346e+18,34.106041,-117.705063,358.8125,-0.375,-5.0625,-0.76,-0.31,-1.31,
5.022964,0.976365,-0.268169,6.797930223105445e+18,34.106041,-117.705063,358.75,-0.1875,-4.75,-0.59,1.12,-0.24,
5.026976,0.911744,-0.267751,6.797930223105544e+18,34.106041,-117.705063,358.5625,-0.375,-4.375,-1.15,-0.32,0.58,
5.069365,0.913036,-0.269949,6.797930223105646e+18,34.106041,-117.705063,358.75,-0.25,-4.375,-0.48,-0.26,-2.03,
5.023533,0.874037,-0.267227,6.797930223105745e+18,34.106041,-117.705063,358.9375,-0.0625,-4.375,1.05,-0.31,-0.05,
5.01914,0.87598,-0.267018,6.797930227400812e+18,34.106041,-117.705063,0.1875,-0.0625,-5.4375,1.89,1.15,-1.57,
5.041112,0.830032,-0.267751,6.797930227400913e+18,34.106041,-117.705063,0.0625,0.0,-5.625,1.31,1.15,-3.82,
5.057681,0.840015,-0.268693,6.797930227401012e+18,34.106041,-117.705063,0.5,-0.8125,-5.5,-1.79,0.34,-2.34,
5.030881,0.805817,-0.267018,6.797930227401112e+18,34.106041,-117.705063,1.0625,-0.75,-5.5,0.59,0.29,-0.81,
5.030585,0.794966,-0.266913,6.797930227401213e+18,34.106041,-117.705063,1.5625,-0.5625,-4.9375,-1.74,-0.65,1.63,
5.031398,0.763622,-0.266704,6.797930227401312e+18,34.106041,-117.705063,1.875,-0.25,-4.75,1.81,-0.95,-0.79,
5.095015,0.75691,-0.269949,6.797930227401412e+18,34.106041,-117.705063,2.1875,-0.375,-4.75,-0.19,0.6,-0.87,
5.03604,0.659431,-0.266181,6.797930227401513e+18,34.106041,-117.705063,2.0,-0.3125,-4.5625,0.44,-0.02,-0.65,
5.067907,0.580103,-0.267332,6.797930227401612e+18,34.106041,-117.705063,1.75,-0.375,-4.5,-0.09,-0.16,0.19,
5.054112,0.522292,-0.266285,6.797930227401712e+18,34.106041,-117.705063,1.625,-0.25,-4.625,1.59,-0.4,-0.77,
5.073785,0.442114,-0.266913,6.79793023169678e+18,34.106041,-117.705063,1.6875,-0.25,-4.875,0.35,0.38,-1.85,
5.048225,0.330878,-0.265134,6.79793023169688e+18,34.106041,-117.705063,0.875,0.0,-5.3125,2.11,-0.26,-1.23,
5.06749,0.237204,-0.265867,6.79793023169698e+18,34.106041,-117.705063,0.625,-0.125,-5.5,-0.86,-0.12,0.82,
5.148691,0.15191,-0.269949,6.797930231697079e+18,34.106041,-117.705063,359.8125,-0.125,-5.4375,-1.19,0.39,-2.1,
5.062746,0.05567,-0.265343,6.79793023169718e+18,34.106041,-117.705063,359.625,-0.25,-5.25,-0.46,-0.26,1.35,
5.083023,-0.004436,-0.26639,6.79793023169728e+18,34.106041,-117.705063,359.5,-0.25,-5.25,0.34,0.26,-1.53,
5.088892,-0.035528,-0.266704,6.797930231697379e+18,34.106041,-117.705063,359.1875,-0.25,-5.1875,0.46,0.31,-0.45,
5.080259,-0.167642,-0.26639,6.79793023169748e+18,34.106041,-117.705063,359.375,-0.375,-5.25,-1.31,1.32,-1.99,
5.078147,-0.222605,-0.26639,6.79793023169758e+18,34.106041,-117.705055,358.75,0.25,-5.0,2.13,1.98,-3.77,
5.08502,-0.285187,-0.266913,6.797930231697679e+18,34.106041,-117.705055,358.25,-0.625,-4.75,-3.31,-0.86,-1.32,
5.088925,-0.24889,-0.267018,6.797930235992748e+18,34.106041,-117.705055,359.5625,0.125,-5.0625,1.7,-0.55,-1.11,
5.067318,-0.279759,-0.265971,6.797930235992847e+18,34.106041,-117.705055,359.8125,-0.25,-5.4375,-1.04,0.16,-4.25,
5.08228,-0.330438,-0.266913,6.797930235992947e+18,34.106041,-117.705055,0.0625,-0.5625,-5.6875,-0.73,1.67,3.78,
5.104161,-0.38916,-0.268274,6.797930235993046e+18,34.106041,-117.705055,0.125,-0.625,-5.1875,-2.65,0.11,-0.19,
5.104017,-0.440261,-0.268483,6.797930235993147e+18,34.106041,-117.705055,359.875,-0.1875,-4.9375,1.9,-0.63,0.79,
5.098345,-0.501694,-0.268483,6.797930235993247e+18,34.106041,-117.705055,359.9375,-0.5625,-4.75,-4.97,-0.12,2.81,
5.095212,-0.569719,-0.268693,6.797930235993346e+18,34.106041,-117.705055,0.0,0.5625,-5.0625,1.87,1.63,-5.79,
5.094748,-0.672546,-0.269321,6.797930235993447e+18,34.106041,-117.705055,359.9375,-0.25,-5.1875,-3.66,1.34,2.58,
5.076971,-0.756041,-0.269007,6.797930235993547e+18,34.106041,-117.705055,359.5625,0.1875,-5.3125,1.68,0.7,-1.25,
5.095805,-0.751574,-0.269949,6.797930235993647e+18,34.106041,-117.705055,359.5,-0.0625,-5.0,-0.86,-0.53,2.9,
5.085673,-0.817324,-0.269949,6.797930240288715e+18,34.106041,-117.705055,359.625,-0.4375,-5.1875,-1.34,-1.13,0.46,
5.09302,-0.882464,-0.270891,6.797930240288814e+18,34.106041,-117.705055,359.5,0.0625,-5.625,0.71,1.12,-0.8,
5.097239,-0.927244,-0.271519,6.797930240288913e+18,34.106041,-117.705055,359.1875,-0.375,-5.5,-3.73,1.39,2.95,
5.072709,-1.072687,-0.271728,6.797930240289014e+18,34.106041,-117.705055,358.375,0.1875,-5.375,0.84,-0.98,-1.25,
5.086833,-1.083096,-0.272566,6.797930240289114e+18,34.106041,-117.705055,358.625,0.25,-5.3125,0.42,-1.36,-1.16,
5.04724,-1.212667,-0.272042,6.797930240289214e+18,34.106041,-117.705055,358.25,0.25,-5.375,0.63,0.26,-1.31,
5.092122,-1.247918,-0.274764,6.797930240289314e+18,34.106041,-117.705055,358.25,0.1875,-5.25,1.9,0.13,-0.03,
5.101836,-1.283386,-0.275706,6.797930240289415e+18,34.106041,-117.705055,358.375,-0.625,-5.1875,-3.18,-1.46,-0.36,
5.093843,-1.330645,-0.275915,6.797930240289514e+18,34.106041,-117.705055,359.0,0.0625,-5.3125,2.56,1.5,-1.39,
5.125177,-1.383839,-0.278218,6.797930240289614e+18,34.106041,-117.70504,359.0625,0.0,-5.25,0.75,0.07,-0.63,
5.128293,-1.395249,-0.278532,6.79793024458468e+18,34.106041,-117.70504,359.3125,0.0625,-5.375,1.35,-0.09,-0.1,
5.102673,-1.457387,-0.278113,6.797930244584782e+18,34.106041,-117.70504,359.5625,-0.0625,-5.5,-1.49,1.3,0.13,
5.102382,-1.550222,-0.279474,6.797930244584881e+18,34.106041,-117.70504,359.4375,0.0,-5.5625,-1.02,-0.07,-1.23,
5.105741,-1.665855,-0.281463,6.79793024458498e+18,34.106041,-117.70504,358.75,-0.125,-5.375,-2.89,-0.1,-1.01,
5.086099,-1.786111,-0.28251,6.797930244585082e+18,34.106041,-117.70504,357.875,0.125,-4.9375,2.46,-1.19,0.75,
5.08753,-1.887993,-0.284394,6.797930244585181e+18,34.106041,-117.70504,357.4375,0.0,-4.625,-2.76,-2.54,1.36,
5.111754,-1.903076,-0.285859,6.797930244585283e+18,34.106041,-117.70504,358.125,0.375,-5.25,2.67,1.01,-5.06,
5.111397,-1.932456,-0.286382,6.797930244585382e+18,34.106041,-117.70504,358.25,-0.1875,-5.3125,-4.76,-1.23,10.47,
5.137948,-1.980509,-0.28858,6.797930244585481e+18,34.106041,-117.70504,358.1875,-0.375,-5.375,-1.57,0.29,-3.33,
5.150376,-1.976013,-0.289104,6.797930244585582e+18,34.106041,-117.70504,358.75,0.125,-5.0625,1.33,-0.5,-0.67,
5.155147,-2.024433,-0.290255,6.797930248880649e+18,34.106041,-117.70504,359.25,-0.0625,-4.875,0.71,0.21,-0.83,
5.164989,-2.070032,-0.291616,6.797930248880749e+18,34.106041,-117.70504,359.3125,0.0,-4.875,0.57,1.0,-2.51,
5.190334,-2.108632,-0.293605,6.797930248880849e+18,34.106041,-117.70504,359.5625,-0.5,-4.625,-1.79,-1.05,-0.58,
5.195605,-2.174434,-0.295175,6.797930248880949e+18,34.106041,-117.70504,0.0,-0.5625,-4.6875,-1.36,-0.58,1.91,
5.177865,-2.201074,-0.294861,6.797930248881049e+18,34.106041,-117.70504,359.75,-0.0625,-4.75,3.3,-0.44,-2.06,
5.183838,-2.302575,-0.297268,6.797930248881149e+18,34.106041,-117.70504,359.875,-0.75,-4.75,-2.83,-0.93,0.46,
5.201087,-2.327648,-0.298629,6.797930248881248e+18,34.106041,-117.70504,0.1875,-0.0625,-4.6875,3.12,1.21,-2.68,
5.20512,-2.338182,-0.299048,6.79793024888135e+18,34.106041,-117.70504,0.125,-0.8125,-4.75,-4.06,-2.13,1.45,
5.238541,-2.395074,-0.301874,6.797930248881449e+18,34.106041,-117.70504,0.875,-0.3125,-5.0,0.72,1.15,-1.62,
5.223999,-2.510773,-0.303758,6.797930248881548e+18,34.106041,-117.70504,0.25,-0.5,-4.75,-0.93,1.13,-0.14,
5.185921,-2.654912,-0.305328,6.797930253176616e+18,34.106041,-117.705032,359.4375,-0.5,-4.5,-0.02,-2.49,-1.99,
5.158656,-2.754466,-0.306479,6.797930253176716e+18,34.106041,-117.705032,359.375,-0.4375,-4.6875,0.4,-0.28,1.68,
5.127746,-2.861104,-0.307735,6.797930253176816e+18,34.106041,-117.705032,359.125,-0.4375,-5.0,0.55,1.7,-4.8,
5.114321,-2.957517,-0.30962,6.797930253176917e+18,34.106041,-117.705032,358.375,-0.3125,-5.125,-0.48,0.48,2.81,
5.10566,-2.988291,-0.310038,6.797930253177016e+18,34.106041,-117.705032,358.375,-0.1875,-4.3125,-2.97,-1.93,-1.0,
5.169438,-3.025619,-0.313911,6.797930253177217e+18,34.106041,-117.705032,358.6875,0.5625,-4.125,3.47,0.82,-1.69,
5.164142,-3.112751,-0.316005,6.797930253177316e+18,34.106041,-117.705032,359.3125,0.0,-4.4375,-5.6,-1.12,6.47,
5.183029,-3.162493,-0.318203,6.797930253177416e+18,34.106041,-117.705032,359.375,0.75,-4.75,1.43,1.44,-2.42,
5.167053,-3.263951,-0.320296,6.797930253177517e+18,34.106041,-117.705032,359.4375,0.75,-4.875,-1.66,0.81,1.46,
5.183649,-3.304893,-0.32218,6.797930257472584e+18,34.106041,-117.705032,359.375,1.0625,-4.625,1.18,-0.42,0.6,
5.223,-3.358258,-0.325425,6.797930257472683e+18,34.106041,-117.705032,359.375,0.6875,-4.4375,1.09,-0.46,-1.97,
5.246027,-3.340801,-0.325948,6.797930257472783e+18,34.106041,-117.705032,0.1875,0.3125,-4.75,0.36,0.48,-1.23,
5.257795,-3.400119,-0.328146,6.797930257472884e+18,34.106041,-117.705032,0.5,0.4375,-4.8125,-1.22,3.91,4.24,
5.20768,-3.403918,-0.326053,6.797930257472983e+18,34.106041,-117.705032,0.1875,0.0,-4.125,-4.77,-4.1,24.35,
5.258676,-3.489888,-0.330763,6.797930257473083e+18,34.106041,-117.705032,0.1875,0.5,-3.875,3.35,-3.68,9.1,
5.262988,-3.50865,-0.331496,6.797930257473184e+18,34.106041,-117.705032,0.75,-0.5625,-4.0625,-4.64,-0.3,24.8,
5.233241,-3.595362,-0.332752,6.797930257473283e+18,34.106041,-117.705025,0.375,-0.5,-4.25,2.21,-0.09,0.37,
5.213932,-3.720434,-0.335683,6.797930257473383e+18,34.106041,-117.705025,359.9375,-1.25,-4.0625,-5.35,-3.17,7.33,
5.181931,-3.795379,-0.336625,6.797930257473483e+18,34.106041,-117.705025,359.5625,-0.5,-4.125,4.65,1.43,-2.86,
5.179646,-3.888988,-0.339451,6.797930261768551e+18,34.106041,-117.705025,359.5,-0.5,-4.0625,0.63,-0.13,-0.92,
5.17331,-3.92391,-0.340288,6.797930261768651e+18,34.106041,-117.705025,359.3125,-0.625,-4.5625,3.49,1.87,-2.85,
5.127575,-4.061152,-0.342801,6.79793026176875e+18,34.106037,-117.705009,358.875,-1.0,-4.5,-2.43,0.12,-2.58,
5.141628,-4.142848,-0.115256,6.797930261768851e+18,34.106037,-117.705009,358.6875,-0.3125,-4.3125,-0.65,-0.57,2.85,
5.245198,-4.072993,-0.348034,6.797930261768951e+18,34.106037,-117.705009,359.0625,-0.25,-4.1875,1.54,-1.83,-1.22,
5.287916,-4.092866,-0.350442,6.79793026176905e+18,34.106037,-117.705009,0.25,-0.25,-4.4375,0.43,0.93,-0.62,
5.298877,-4.02936,-0.348871,6.797930261769151e+18,34.106037,-117.705009,0.625,-0.3125,-4.1875,0.58,0.07,-1.19,
5.331848,-4.104593,-0.35264,6.797930261769251e+18,34.106037,-117.705009,0.875,-0.3125,-4.0,2.2,-0.73,0.09,
5.368701,-4.052957,-0.352535,6.79793026176935e+18,34.106037,-117.705009,1.1875,-0.4375,-3.8125,-0.75,-0.42,-1.16,
